# timestamp(s) x y z q_x q_y q_z q_w
10.8825 -14.2363 -1.84269 6.08243 0.00946607 -0.148599 0.134979 0.979597
10.885 -14.232 -1.86157 6.06042 0.00977358 -0.148603 0.1354 0.979535
10.8875 -14.2276 -1.88045 6.03835 0.010081 -0.148605 0.13582 0.979473
10.89 -14.2233 -1.89932 6.01621 0.0103884 -0.148606 0.13624 0.979411
10.8925 -14.219 -1.91819 5.99401 0.0106957 -0.148606 0.136661 0.97935
10.895 -14.2146 -1.93706 5.97175 0.011003 -0.148605 0.137081 0.979288
10.8975 -14.2103 -1.95592 5.94943 0.0113102 -0.148603 0.137501 0.979225
10.9 -14.2059 -1.97478 5.92705 0.0116173 -0.1486 0.137922 0.979163
10.9025 -14.2015 -1.99363 5.90461 0.0119243 -0.148596 0.138342 0.979101
10.905 -14.1971 -2.01248 5.88212 0.0122312 -0.14859 0.138763 0.979038
10.9075 -14.1927 -2.03132 5.85957 0.0125381 -0.148583 0.139183 0.978976
10.91 -14.1882 -2.05016 5.83697 0.0128449 -0.148575 0.139603 0.978913
10.9125 -14.1838 -2.069 5.81432 0.0131516 -0.148566 0.140024 0.978851
10.915 -14.1794 -2.08783 5.79162 0.0134582 -0.148556 0.140444 0.978788
10.9175 -14.1749 -2.10666 5.76887 0.0137647 -0.148545 0.140865 0.978725
10.92 -14.1704 -2.12548 5.74607 0.0140711 -0.148532 0.141285 0.978662
10.9225 -14.166 -2.1443 5.72323 0.0143774 -0.148519 0.141706 0.978598
10.925 -14.1615 -2.16311 5.70034 0.0146836 -0.148504 0.142127 0.978535
10.9275 -14.157 -2.18192 5.6774 0.0149897 -0.148488 0.142547 0.978472
10.93 -14.1524 -2.20073 5.65443 0.0152957 -0.148471 0.142968 0.978408
10.9325 -14.1479 -2.21953 5.63142 0.0156016 -0.148453 0.143388 0.978345
10.935 -14.1434 -2.23833 5.60836 0.0159074 -0.148433 0.143809 0.978281
10.9375 -14.1388 -2.25712 5.58527 0.016213 -0.148413 0.144229 0.978217
10.94 -14.1342 -2.2759 5.56214 0.0165186 -0.148391 0.14465 0.978153
10.9425 -14.1297 -2.29469 5.53898 0.016824 -0.148369 0.145071 0.978089
10.945 -14.1251 -2.31347 5.51579 0.0171293 -0.148345 0.145491 0.978025
10.9475 -14.1205 -2.33224 5.49256 0.0174344 -0.14832 0.145912 0.977961
10.95 -14.1159 -2.35101 5.4693 0.0177395 -0.148293 0.146332 0.977896
10.9525 -14.1112 -2.36977 5.44602 0.0180444 -0.148266 0.146753 0.977832
10.955 -14.1066 -2.38853 5.4227 0.0183492 -0.148237 0.147174 0.977767
10.9575 -14.102 -2.40729 5.39936 0.0186538 -0.148208 0.147594 0.977703
10.96 -14.0973 -2.42604 5.376 0.0189583 -0.148177 0.148015 0.977638
10.9625 -14.0926 -2.44479 5.35261 0.0192627 -0.148145 0.148435 0.977573
10.965 -14.0879 -2.46353 5.3292 0.0195669 -0.148112 0.148856 0.977508
10.9675 -14.0832 -2.48227 5.30577 0.019871 -0.148078 0.149277 0.977443
10.97 -14.0785 -2.501 5.28232 0.0201749 -0.148042 0.149697 0.977378
10.9725 -14.0738 -2.51973 5.25886 0.0204786 -0.148006 0.150118 0.977312
10.975 -14.0691 -2.53845 5.23538 0.0207823 -0.147968 0.150538 0.977247
10.9775 -14.0643 -2.55717 5.21188 0.0210857 -0.147929 0.150959 0.977182
10.98 -14.0596 -2.57588 5.18837 0.021389 -0.147889 0.151379 0.977116
10.9825 -14.0548 -2.59459 5.16485 0.0216921 -0.147848 0.1518 0.97705
10.985 -14.05 -2.6133 5.14132 0.0219951 -0.147806 0.15222 0.976984
10.9875 -14.0453 -2.632 5.11778 0.0222979 -0.147762 0.152641 0.976919
10.99 -14.0405 -2.65069 5.09423 0.0226005 -0.147718 0.153061 0.976853
10.9925 -14.0356 -2.66938 5.07068 0.022903 -0.147672 0.153482 0.976786
10.995 -14.0308 -2.68807 5.04712 0.0232052 -0.147625 0.153902 0.97672
10.9975 -14.026 -2.70675 5.02356 0.0235073 -0.147577 0.154323 0.976654
11 -14.0211 -2.72542 5 0.0238093 -0.147528 0.154743 0.976587
11.0025 -14.0163 -2.7441 4.97644 0.024111 -0.147478 0.155164 0.976521
11.005 -14.0114 -2.76276 4.95288 0.0244125 -0.147427 0.155584 0.976454
11.0075 -14.0065 -2.78143 4.92932 0.0247139 -0.147374 0.156004 0.976388
11.01 -14.0016 -2.80008 4.90577 0.025015 -0.147321 0.156425 0.976321
11.0125 -13.9967 -2.81873 4.88222 0.025316 -0.147266 0.156845 0.976254
11.015 -13.9918 -2.83738 4.85868 0.0256168 -0.14721 0.157265 0.976187
11.0175 -13.9869 -2.85603 4.83515 0.0259173 -0.147153 0.157686 0.97612
11.02 -13.9819 -2.87466 4.81163 0.0262177 -0.147095 0.158106 0.976052
11.0225 -13.977 -2.8933 4.78812 0.0265179 -0.147035 0.158526 0.975985
11.025 -13.972 -2.91192 4.76462 0.0268178 -0.146975 0.158946 0.975918
11.0275 -13.967 -2.93055 4.74114 0.0271176 -0.146913 0.159367 0.97585
11.03 -13.962 -2.94917 4.71768 0.0274171 -0.146851 0.159787 0.975782
11.0325 -13.957 -2.96778 4.69423 0.0277164 -0.146787 0.160207 0.975715
11.035 -13.952 -2.98639 4.6708 0.0280155 -0.146722 0.160627 0.975647
11.0375 -13.947 -3.00499 4.64739 0.0283144 -0.146656 0.161047 0.975579
11.04 -13.942 -3.02359 4.624 0.028613 -0.146588 0.161467 0.975511
11.0425 -13.9369 -3.04218 4.60064 0.0289114 -0.14652 0.161887 0.975443
11.045 -13.9319 -3.06077 4.5773 0.0292096 -0.146451 0.162307 0.975375
11.0475 -13.9268 -3.07936 4.55398 0.0295076 -0.14638 0.162727 0.975306
11.05 -13.9217 -3.09794 4.5307 0.0298053 -0.146308 0.163147 0.975238
11.0525 -13.9166 -3.11651 4.50744 0.0301028 -0.146235 0.163567 0.975169
11.055 -13.9115 -3.13508 4.48421 0.0304001 -0.146161 0.163987 0.975101
11.0575 -13.9064 -3.15364 4.46102 0.0306971 -0.146086 0.164406 0.975032
11.06 -13.9013 -3.1722 4.43786 0.0309938 -0.14601 0.164826 0.974963
11.0625 -13.8961 -3.19075 4.41473 0.0312903 -0.145932 0.165246 0.974894
11.065 -13.891 -3.2093 4.39164 0.0315866 -0.145854 0.165666 0.974825
11.0675 -13.8858 -3.22785 4.36858 0.0318826 -0.145774 0.166085 0.974756
11.07 -13.8806 -3.24639 4.34557 0.0321784 -0.145693 0.166505 0.974687
11.0725 -13.8754 -3.26492 4.3226 0.0324739 -0.145612 0.166924 0.974617
11.075 -13.8702 -3.28345 4.29966 0.0327691 -0.145529 0.167344 0.974548
11.0775 -13.865 -3.30197 4.27677 0.0330641 -0.145444 0.167763 0.974478
11.08 -13.8598 -3.32049 4.25393 0.0333588 -0.145359 0.168183 0.974409
11.0825 -13.8546 -3.339 4.23113 0.0336532 -0.145273 0.168602 0.974339
11.085 -13.8493 -3.35751 4.20838 0.0339474 -0.145185 0.169021 0.974269
11.0875 -13.8441 -3.37601 4.18568 0.0342413 -0.145097 0.169441 0.974199
11.09 -13.8388 -3.39451 4.16303 0.0345349 -0.145007 0.16986 0.974129
11.0925 -13.8335 -3.413 4.14043 0.0348283 -0.144916 0.170279 0.974059
11.095 -13.8282 -3.43149 4.11788 0.0351213 -0.144824 0.170698 0.973989
11.0975 -13.8229 -3.44997 4.09539 0.0354141 -0.144731 0.171117 0.973919
11.1 -13.8176 -3.46845 4.07295 0.0357066 -0.144637 0.171536 0.973848
11.1025 -13.8123 -3.48692 4.05057 0.0359988 -0.144541 0.171955 0.973778
11.105 -13.807 -3.50539 4.02825 0.0362907 -0.144445 0.172374 0.973707
11.1075 -13.8016 -3.52385 4.00599 0.0365823 -0.144348 0.172793 0.973637
11.11 -13.7962 -3.5423 3.98379 0.0368737 -0.144249 0.173212 0.973566
11.1125 -13.7909 -3.56075 3.96165 0.0371647 -0.144149 0.173631 0.973495
11.115 -13.7855 -3.5792 3.93958 0.0374554 -0.144048 0.174049 0.973424
11.1175 -13.7801 -3.59764 3.91757 0.0377458 -0.143946 0.174468 0.973353
11.12 -13.7747 -3.61607 3.89563 0.0380359 -0.143843 0.174887 0.973282
11.1225 -13.7693 -3.6345 3.87375 0.0383257 -0.143739 0.175305 0.97321
11.125 -13.7638 -3.65293 3.85195 0.0386152 -0.143634 0.175723 0.973139
11.1275 -13.7584 -3.67135 3.83022 0.0389044 -0.143527 0.176142 0.973068
11.13 -13.7529 -3.68976 3.80856 0.0391933 -0.14342 0.17656 0.972996
11.1325 -13.7475 -3.70817 3.78697 0.0394818 -0.143311 0.176978 0.972924
11.135 -13.742 -3.72657 3.76546 0.03977 -0.143201 0.177397 0.972853
11.1375 -13.7365 -3.74497 3.74402 0.0400579 -0.143091 0.177815 0.972781
11.14 -13.731 -3.76336 3.72266 0.0403455 -0.142979 0.178233 0.972709
11.1425 -13.7255 -3.78174 3.70138 0.0406327 -0.142866 0.178651 0.972637
11.145 -13.72 -3.80013 3.68018 0.0409196 -0.142751 0.179069 0.972565
11.1475 -13.7144 -3.8185 3.65906 0.0412062 -0.142636 0.179487 0.972492
11.15 -13.7089 -3.83687 3.63803 0.0414924 -0.14252 0.179904 0.97242
11.1525 -13.7033 -3.85524 3.61708 0.0417783 -0.142402 0.180322 0.972348
11.155 -13.6978 -3.87359 3.59621 0.0420638 -0.142284 0.18074 0.972275
11.1575 -13.6922 -3.89195 3.57543 0.042349 -0.142164 0.181157 0.972203
11.16 -13.6866 -3.9103 3.55474 0.0426339 -0.142044 0.181575 0.97213
11.1625 -13.681 -3.92864 3.53414 0.0429184 -0.141922 0.181992 0.972057
11.165 -13.6754 -3.94698 3.51362 0.0432026 -0.141799 0.182409 0.971984
11.1675 -13.6697 -3.96531 3.4932 0.0434864 -0.141675 0.182827 0.971911
11.17 -13.6641 -3.98363 3.47288 0.0437698 -0.14155 0.183244 0.971838
11.1725 -13.6584 -4.00196 3.45264 0.0440529 -0.141424 0.183661 0.971765
11.175 -13.6528 -4.02027 3.4325 0.0443356 -0.141297 0.184078 0.971692
11.1775 -13.6471 -4.03858 3.41246 0.0446179 -0.141168 0.184495 0.971618
11.18 -13.6414 -4.05688 3.39252 0.0448999 -0.141039 0.184912 0.971545
11.1825 -13.6357 -4.07518 3.37268 0.0451816 -0.140908 0.185329 0.971471
11.185 -13.63 -4.09348 3.35293 0.0454628 -0.140777 0.185745 0.971398
11.1875 -13.6243 -4.11176 3.33329 0.0457437 -0.140644 0.186162 0.971324
11.19 -13.6186 -4.13004 3.31375 0.0460242 -0.14051 0.186578 0.97125
11.1925 -13.6128 -4.14832 3.29431 0.0463043 -0.140375 0.186995 0.971176
11.195 -13.6071 -4.16659 3.27498 0.046584 -0.14024 0.187411 0.971102
11.1975 -13.6013 -4.18485 3.25576 0.0468633 -0.140103 0.187828 0.971028
11.2 -13.5955 -4.20311 3.23664 0.0471423 -0.139965 0.188244 0.970954
11.2025 -13.5897 -4.22137 3.21764 0.0474209 -0.139825 0.18866 0.97088
11.205 -13.5839 -4.23961 3.19874 0.047699 -0.139685 0.189076 0.970805
11.2075 -13.5781 -4.25786 3.17995 0.0479768 -0.139544 0.189492 0.970731
11.21 -13.5723 -4.27609 3.16128 0.0482542 -0.139402 0.189908 0.970656
11.2125 -13.5665 -4.29432 3.14272 0.0485312 -0.139258 0.190323 0.970582
11.215 -13.5606 -4.31255 3.12427 0.0488078 -0.139114 0.190739 0.970507
11.2175 -13.5548 -4.33077 3.10594 0.0490839 -0.138968 0.191154 0.970432
11.22 -13.5489 -4.34898 3.08773 0.0493597 -0.138821 0.19157 0.970357
11.2225 -13.543 -4.36719 3.06963 0.0496351 -0.138674 0.191985 0.970282
11.225 -13.5371 -4.38539 3.05166 0.04991 -0.138525 0.192401 0.970207
11.2275 -13.5312 -4.40359 3.0338 0.0501845 -0.138375 0.192816 0.970132
11.23 -13.5253 -4.42178 3.01606 0.0504587 -0.138224 0.193231 0.970057
11.2325 -13.5194 -4.43996 2.99845 0.0507324 -0.138072 0.193646 0.969981
11.235 -13.5135 -4.45814 2.98096 0.0510056 -0.137919 0.194061 0.969906
11.2375 -13.5075 -4.47631 2.9636 0.0512785 -0.137765 0.194475 0.96983
11.24 -13.5015 -4.49448 2.94636 0.0515509 -0.13761 0.19489 0.969755
11.2425 -13.4956 -4.51264 2.92925 0.0518229 -0.137454 0.195305 0.969679
11.245 -13.4896 -4.53079 2.91226 0.0520945 -0.137297 0.195719 0.969603
11.2475 -13.4836 -4.54894 2.89541 0.0523656 -0.137139 0.196133 0.969527
11.25 -13.4776 -4.56709 2.87868 0.0526363 -0.136979 0.196548 0.969451
11.2525 -13.4716 -4.58522 2.86208 0.0529066 -0.136819 0.196962 0.969375
11.255 -13.4655 -4.60335 2.84562 0.0531764 -0.136657 0.197376 0.969299
11.2575 -13.4595 -4.62148 2.82929 0.0534457 -0.136495 0.19779 0.969222
11.26 -13.4535 -4.6396 2.81309 0.0537147 -0.136331 0.198204 0.969146
11.2625 -13.4474 -4.65771 2.79703 0.0539831 -0.136167 0.198617 0.969069
11.265 -13.4413 -4.67582 2.78111 0.0542512 -0.136001 0.199031 0.968993
11.2675 -13.4352 -4.69392 2.76532 0.0545187 -0.135835 0.199445 0.968916
11.27 -13.4291 -4.71202 2.74967 0.0547859 -0.135667 0.199858 0.968839
11.2725 -13.423 -4.73011 2.73415 0.0550525 -0.135498 0.200271 0.968763
11.275 -13.4169 -4.74819 2.71878 0.0553187 -0.135328 0.200684 0.968686
11.2775 -13.4108 -4.76627 2.70355 0.0555845 -0.135157 0.201097 0.968609
11.28 -13.4046 -4.78434 2.68846 0.0558497 -0.134986 0.20151 0.968532
11.2825 -13.3985 -4.80241 2.67351 0.0561145 -0.134813 0.201923 0.968454
11.285 -13.3923 -4.82047 2.65871 0.0563789 -0.134639 0.202336 0.968377
11.2875 -13.3861 -4.83852 2.64405 0.0566427 -0.134464 0.202748 0.9683
11.29 -13.38 -4.85657 2.62953 0.0569061 -0.134288 0.203161 0.968222
11.2925 -13.3738 -4.87461 2.61517 0.057169 -0.134111 0.203573 0.968145
11.295 -13.3675 -4.89264 2.60095 0.0574315 -0.133933 0.203986 0.968067
11.2975 -13.3613 -4.91067 2.58687 0.0576934 -0.133754 0.204398 0.967989
11.3 -13.3551 -4.9287 2.57295 0.0579549 -0.133574 0.20481 0.967911
11.3025 -13.3488 -4.94671 2.55917 0.0582159 -0.133393 0.205222 0.967833
11.305 -13.3426 -4.96473 2.54555 0.0584764 -0.13321 0.205633 0.967755
11.3075 -13.3363 -4.98273 2.53208 0.0587364 -0.133027 0.206045 0.967677
11.31 -13.33 -5.00073 2.51876 0.0589959 -0.132843 0.206456 0.967599
11.3125 -13.3238 -5.01872 2.50559 0.0592549 -0.132658 0.206868 0.967521
11.315 -13.3175 -5.03671 2.49258 0.0595134 -0.132472 0.207279 0.967442
11.3175 -13.3111 -5.05469 2.47972 0.0597714 -0.132285 0.20769 0.967364
11.32 -13.3048 -5.07266 2.46702 0.0600289 -0.132096 0.208101 0.967285
11.3225 -13.2985 -5.09063 2.45447 0.0602859 -0.131907 0.208512 0.967207
11.325 -13.2921 -5.10859 2.44208 0.0605424 -0.131717 0.208923 0.967128
11.3275 -13.2858 -5.12655 2.42985 0.0607984 -0.131526 0.209334 0.967049
11.33 -13.2794 -5.14449 2.41777 0.0610539 -0.131333 0.209744 0.96697
11.3325 -13.273 -5.16244 2.40586 0.0613089 -0.13114 0.210154 0.966891
11.335 -13.2666 -5.18037 2.39411 0.0615633 -0.130946 0.210565 0.966812
11.3375 -13.2602 -5.1983 2.38251 0.0618173 -0.13075 0.210975 0.966733
11.34 -13.2538 -5.21623 2.37108 0.0620707 -0.130554 0.211385 0.966654
11.3425 -13.2474 -5.23414 2.35981 0.0623236 -0.130357 0.211795 0.966574
11.345 -13.241 -5.25206 2.3487 0.0625759 -0.130159 0.212204 0.966495
11.3475 -13.2345 -5.26996 2.33776 0.0628278 -0.129959 0.212614 0.966415
11.35 -13.2281 -5.28786 2.32698 0.0630791 -0.129759 0.213023 0.966336
11.3525 -13.2216 -5.30575 2.31637 0.0633298 -0.129558 0.213433 0.966256
11.355 -13.2151 -5.32364 2.30592 0.0635801 -0.129356 0.213842 0.966176
11.3575 -13.2086 -5.34152 2.29563 0.0638298 -0.129152 0.214251 0.966096
11.36 -13.2021 -5.35939 2.28552 0.0640789 -0.128948 0.21466 0.966016
11.3625 -13.1956 -5.37726 2.27557 0.0643276 -0.128743 0.215068 0.965936
11.365 -13.1891 -5.39512 2.26579 0.0645756 -0.128537 0.215477 0.965856
11.3675 -13.1825 -5.41297 2.25618 0.0648232 -0.12833 0.215885 0.965776
11.37 -13.176 -5.43082 2.24674 0.0650701 -0.128122 0.216294 0.965695
11.3725 -13.1694 -5.44866 2.23746 0.0653166 -0.127913 0.216702 0.965615
11.375 -13.1629 -5.46649 2.22836 0.0655625 -0.127702 0.21711 0.965535
11.3775 -13.1563 -5.48432 2.21943 0.0658078 -0.127491 0.217518 0.965454
11.38 -13.1497 -5.50214 2.21067 0.0660526 -0.127279 0.217926 0.965373
11.3825 -13.1431 -5.51996 2.20208 0.0662968 -0.127066 0.218333 0.965292
11.385 -13.1365 -5.53777 2.19367 0.0665404 -0.126852 0.218741 0.965212
11.3875 -13.1298 -5.55557 2.18543 0.0667835 -0.126637 0.219148 0.965131
11.39 -13.1232 -5.57336 2.17736 0.067026 -0.126421 0.219555 0.96505
11.3925 -13.1166 -5.59115 2.16946 0.067268 -0.126205 0.219962 0.964968
11.395 -13.1099 -5.60894 2.16174 0.0675094 -0.125987 0.220369 0.964887
11.3975 -13.1032 -5.62671 2.1542 0.0677502 -0.125768 0.220776 0.964806
11.4 -13.0965 -5.64448 2.14683 0.0679904 -0.125548 0.221183 0.964724
11.4025 -13.0898 -5.66225 2.13964 0.0682301 -0.125327 0.221589 0.964643
11.405 -13.0831 -5.68 2.13262 0.0684691 -0.125106 0.221995 0.964561
11.4075 -13.0764 -5.69775 2.12578 0.0687076 -0.124883 0.222401 0.96448
11.41 -13.0697 -5.71549 2.11912 0.0689456 -0.12466 0.222807 0.964398
11.4125 -13.063 -5.73323 2.11263 0.0691829 -0.124435 0.223213 0.964316
11.415 -13.0562 -5.75096 2.10633 0.0694196 -0.12421 0.223619 0.964234
11.4175 -13.0495 -5.76868 2.1002 0.0696558 -0.123983 0.224024 0.964152
11.42 -13.0427 -5.7864 2.09425 0.0698913 -0.123756 0.22443 0.96407
11.4225 -13.0359 -5.80411 2.08848 0.0701263 -0.123528 0.224835 0.963988
11.425 -13.0291 -5.82181 2.08289 0.0703607 -0.123298 0.22524 0.963906
11.4275 -13.0223 -5.83951 2.07748 0.0705945 -0.123068 0.225645 0.963823
11.43 -13.0155 -5.8572 2.07225 0.0708276 -0.122837 0.22605 0.963741
11.4325 -13.0087 -5.87488 2.0672 0.0710602 -0.122605 0.226454 0.963658
11.435 -13.0018 -5.89256 2.06233 0.0712922 -0.122372 0.226859 0.963575
11.4375 -12.995 -5.91023 2.05764 0.0715235 -0.122138 0.227263 0.963493
11.44 -12.9881 -5.92789 2.05314 0.0717543 -0.121903 0.227667 0.96341
11.4425 -12.9812 -5.94555 2.04881 0.0719844 -0.121667 0.228071 0.963327
11.445 -12.9744 -5.9632 2.04467 0.0722139 -0.121431 0.228475 0.963244
11.4475 -12.9675 -5.98084 2.04071 0.0724428 -0.121193 0.228878 0.963161
11.45 -12.9606 -5.99848 2.03693 0.0726711 -0.120955 0.229282 0.963078
11.4525 -12.9536 -6.01611 2.03334 0.0728988 -0.120715 0.229685 0.962994
11.455 -12.9467 -6.03373 2.02993 0.0731259 -0.120475 0.230088 0.962911
11.4575 -12.9398 -6.05135 2.0267 0.0733523 -0.120233 0.230491 0.962828
11.46 -12.9328 -6.06896 2.02366 0.0735781 -0.119991 0.230894 0.962744
11.4625 -12.9259 -6.08656 2.02079 0.0738033 -0.119748 0.231297 0.962661
11.465 -12.9189 -6.10415 2.01812 0.0740278 -0.119504 0.231699 0.962577
11.4675 -12.9119 -6.12174 2.01562 0.0742517 -0.119259 0.232102 0.962493
11.47 -12.9049 -6.13932 2.01331 0.074475 -0.119013 0.232504 0.962409
11.4725 -12.8979 -6.1569 2.01119 0.0746976 -0.118766 0.232906 0.962325
11.475 -12.8909 -6.17447 2.00925 0.0749197 -0.118519 0.233308 0.962241
11.4775 -12.8839 -6.19203 2.00749 0.075141 -0.11827 0.233709 0.962157
11.48 -12.8768 -6.20958 2.00592 0.0753617 -0.118021 0.234111 0.962073
11.4825 -12.8698 -6.22713 2.00453 0.0755818 -0.11777 0.234512 0.961988
11.485 -12.8627 -6.24467 2.00333 0.0758013 -0.117519 0.234913 0.961904
11.4875 -12.8556 -6.2622 2.00231 0.07602 -0.117267 0.235314 0.961819
11.49 -12.8486 -6.27973 2.00148 0.0762382 -0.117014 0.235715 0.961735
11.4925 -12.8415 -6.29725 2.00083 0.0764556 -0.11676 0.236116 0.96165
11.495 -12.8344 -6.31476 2.00037 0.0766725 -0.116505 0.236516 0.961565
11.4975 -12.8273 -6.33226 2.00009 0.0768886 -0.11625 0.236916 0.961481
11.5 -12.8201 -6.34976 2 0.0771042 -0.115993 0.237316 0.961396
11.5025 -12.813 -6.36725 2.00009 0.077319 -0.115736 0.237716 0.961311
11.505 -12.8058 -6.38474 2.00037 0.0775332 -0.115477 0.238116 0.961225
11.5075 -12.7987 -6.40222 2.00083 0.0777467 -0.115218 0.238516 0.96114
11.51 -12.7915 -6.41969 2.00148 0.0779596 -0.114958 0.238915 0.961055
11.5125 -12.7843 -6.43715 2.00231 0.0781718 -0.114697 0.239314 0.96097
11.515 -12.7771 -6.45461 2.00333 0.0783833 -0.114435 0.239713 0.960884
11.5175 -12.7699 -6.47205 2.00453 0.0785942 -0.114173 0.240112 0.960798
11.52 -12.7627 -6.4895 2.00592 0.0788043 -0.113909 0.240511 0.960713
11.5225 -12.7555 -6.50693 2.00749 0.0790138 -0.113645 0.240909 0.960627
11.525 -12.7483 -6.52436 2.00925 0.0792226 -0.11338 0.241308 0.960541
11.5275 -12.741 -6.54178 2.01119 0.0794308 -0.113113 0.241706 0.960455
11.53 -12.7338 -6.55919 2.01331 0.0796382 -0.112846 0.242104 0.960369
11.5325 -12.7265 -6.5766 2.01562 0.079845 -0.112579 0.242502 0.960283
11.535 -12.7192 -6.594 2.01812 0.0800511 -0.11231 0.242899 0.960197
11.5375 -12.7119 -6.61139 2.02079 0.0802565 -0.11204 0.243297 0.960111
11.54 -12.7046 -6.62878 2.02366 0.0804612 -0.11177 0.243694 0.960024
11.5425 -12.6973 -6.64615 2.0267 0.0806652 -0.111499 0.244091 0.959938
11.545 -12.69 -6.66353 2.02993 0.0808686 -0.111227 0.244488 0.959851
11.5475 -12.6827 -6.68089 2.03334 0.0810712 -0.110954 0.244885 0.959765
11.55 -12.6753 -6.69825 2.03693 0.0812731 -0.11068 0.245281 0.959678
11.5525 -12.668 -6.71559 2.04071 0.0814744 -0.110406 0.245678 0.959591
11.555 -12.6606 -6.73294 2.04467 0.0816749 -0.11013 0.246074 0.959504
11.5575 -12.6532 -6.75027 2.04881 0.0818747 -0.109854 0.24647 0.959417
11.56 -12.6458 -6.7676 2.05314 0.0820739 -0.109577 0.246866 0.95933
11.5625 -12.6384 -6.78492 2.05764 0.0822723 -0.109299 0.247261 0.959243
11.565 -12.631 -6.80223 2.06233 0.08247 -0.10902 0.247657 0.959156
11.5675 -12.6236 -6.81954 2.0672 0.082667 -0.108741 0.248052 0.959068
11.57 -12.6162 -6.83684 2.07225 0.0828633 -0.108461 0.248447 0.958981
11.5725 -12.6087 -6.85413 2.07748 0.0830589 -0.108179 0.248842 0.958893
11.575 -12.6013 -6.87141 2.08289 0.0832537 -0.107897 0.249236 0.958806
11.5775 -12.5938 -6.88869 2.08848 0.0834479 -0.107615 0.249631 0.958718
11.58 -12.5863 -6.90596 2.09425 0.0836413 -0.107331 0.250025 0.95863
11.5825 -12.5788 -6.92322 2.1002 0.083834 -0.107047 0.250419 0.958542
11.585 -12.5713 -6.94047 2.10633 0.084026 -0.106761 0.250813 0.958454
11.5875 -12.5638 -6.95772 2.11263 0.0842172 -0.106475 0.251207 0.958366
11.59 -12.5563 -6.97496 2.11912 0.0844077 -0.106188 0.2516 0.958278
11.5925 -12.5488 -6.99219 2.12578 0.0845975 -0.105901 0.251994 0.95819
11.595 -12.5412 -7.00941 2.13262 0.0847866 -0.105612 0.252387 0.958101
11.5975 -12.5337 -7.02663 2.13964 0.0849749 -0.105323 0.25278 0.958013
11.6 -12.5261 -7.04384 2.14683 0.0851625 -0.105033 0.253172 0.957924
11.6025 -12.5186 -7.06104 2.1542 0.0853494 -0.104742 0.253565 0.957836
11.605 -12.511 -7.07824 2.16174 0.0855355 -0.104451 0.253957 0.957747
11.6075 -12.5034 -7.09543 2.16946 0.0857209 -0.104158 0.25435 0.957658
11.61 -12.4958 -7.11261 2.17736 0.0859056 -0.103865 0.254742 0.957569
11.6125 -12.4882 -7.12978 2.18543 0.0860895 -0.103571 0.255133 0.95748
11.615 -12.4805 -7.14695 2.19367 0.0862726 -0.103277 0.255525 0.957391
11.6175 -12.4729 -7.1641 2.20208 0.086455 -0.102981 0.255916 0.957302
11.62 -12.4652 -7.18125 2.21067 0.0866367 -0.102685 0.256308 0.957213
11.6225 -12.4576 -7.1984 2.21943 0.0868176 -0.102388 0.256699 0.957123
11.625 -12.4499 -7.21553 2.22836 0.0869978 -0.10209 0.257089 0.957034
11.6275 -12.4422 -7.23266 2.23746 0.0871772 -0.101791 0.25748 0.956944
11.63 -12.4345 -7.24978 2.24674 0.0873558 -0.101492 0.25787 0.956855
11.6325 -12.4268 -7.26689 2.25618 0.0875337 -0.101192 0.258261 0.956765
11.635 -12.4191 -7.284 2.26579 0.0877109 -0.100891 0.258651 0.956675
11.6375 -12.4114 -7.30109 2.27557 0.0878872 -0.10059 0.259041 0.956585
11.64 -12.4037 -7.31818 2.28552 0.0880629 -0.100287 0.25943 0.956495
11.6425 -12.3959 -7.33527 2.29563 0.0882377 -0.0999841 0.25982 0.956405
11.645 -12.3882 -7.35234 2.30592 0.0884118 -0.0996803 0.260209 0.956315
11.6475 -12.3804 -7.36941 2.31637 0.0885851 -0.0993757 0.260598 0.956225
11.65 -12.3726 -7.38647 2.32698 0.0887577 -0.0990703 0.260987 0.956134
11.6525 -12.3648 -7.40352 2.33776 0.0889294 -0.0987642 0.261375 0.956044
11.655 -12.357 -7.42056 2.3487 0.0891005 -0.0984574 0.261764 0.955953
11.6575 -12.3492 -7.4376 2.35981 0.0892707 -0.0981498 0.262152 0.955863
11.66 -12.3414 -7.45463 2.37108 0.0894402 -0.0978415 0.26254 0.955772
11.6625 -12.3336 -7.47165 2.38251 0.0896088 -0.0975325 0.262928 0.955681
11.665 -12.3257 -7.48866 2.39411 0.0897767 -0.0972228 0.263315 0.95559
11.6675 -12.3179 -7.50567 2.40586 0.0899439 -0.0969123 0.263703 0.955499
11.67 -12.31 -7.52267 2.41777 0.0901102 -0.0966011 0.26409 0.955408
11.6725 -12.3022 -7.53966 2.42985 0.0902758 -0.0962891 0.264477 0.955317
11.675 -12.2943 -7.55664 2.44208 0.0904405 -0.0959765 0.264864 0.955226
11.6775 -12.2864 -7.57361 2.45447 0.0906045 -0.0956631 0.26525 0.955134
11.68 -12.2785 -7.59058 2.46702 0.0907677 -0.0953491 0.265637 0.955043
11.6825 -12.2706 -7.60754 2.47972 0.0909301 -0.0950343 0.266023 0.954951
11.685 -12.2626 -7.62449 2.49258 0.0910918 -0.0947188 0.266409 0.95486
