# timestamp(s) x y z q_x q_y q_z q_w
15.1775 5.7983 -20.0403 3.42803 0.114062 0.0108484 -0.727119 -0.678159
15.18 5.81385 -20.0392 3.40815 0.113911 0.0112073 -0.727383 -0.677896
15.1825 5.82939 -20.038 3.38836 0.113758 0.0115661 -0.727646 -0.677633
15.185 5.84493 -20.0369 3.36868 0.113605 0.0119247 -0.727909 -0.67737
15.1875 5.86048 -20.0357 3.3491 0.11345 0.0122831 -0.728172 -0.677107
15.19 5.87602 -20.0345 3.32963 0.113295 0.0126413 -0.728435 -0.676844
15.1925 5.89156 -20.0333 3.31026 0.113139 0.0129993 -0.728697 -0.676581
15.195 5.9071 -20.0321 3.29099 0.112981 0.0133571 -0.72896 -0.676318
15.1975 5.92263 -20.0308 3.27183 0.112823 0.0137146 -0.729222 -0.676055
15.2 5.93817 -20.0296 3.25278 0.112664 0.014072 -0.729483 -0.675792
15.2025 5.95371 -20.0283 3.23384 0.112503 0.0144292 -0.729745 -0.675529
15.205 5.96924 -20.027 3.21501 0.112342 0.0147861 -0.730006 -0.675266
15.2075 5.98478 -20.0257 3.19629 0.11218 0.0151429 -0.730267 -0.675003
15.21 6.00031 -20.0244 3.17769 0.112017 0.0154994 -0.730528 -0.67474
15.2125 6.01584 -20.0231 3.15919 0.111853 0.0158556 -0.730788 -0.674477
15.215 6.03138 -20.0217 3.14082 0.111688 0.0162117 -0.731049 -0.674214
15.2175 6.04691 -20.0204 3.12256 0.111522 0.0165675 -0.731309 -0.673951
15.22 6.06244 -20.019 3.10441 0.111355 0.0169231 -0.731569 -0.673688
15.2225 6.07797 -20.0176 3.08639 0.111187 0.0172785 -0.731828 -0.673425
15.225 6.0935 -20.0162 3.06848 0.111018 0.0176336 -0.732088 -0.673162
15.2275 6.10902 -20.0148 3.0507 0.110848 0.0179885 -0.732347 -0.672899
15.23 6.12455 -20.0133 3.03304 0.110677 0.0183431 -0.732606 -0.672635
15.2325 6.14008 -20.0119 3.0155 0.110506 0.0186975 -0.732865 -0.672372
15.235 6.1556 -20.0104 2.99808 0.110333 0.0190516 -0.733123 -0.672109
15.2375 6.17112 -20.0089 2.98079 0.110159 0.0194055 -0.733381 -0.671846
15.24 6.18665 -20.0074 2.96363 0.109985 0.0197591 -0.733639 -0.671583
15.2425 6.20217 -20.0059 2.94659 0.109809 0.0201124 -0.733897 -0.671319
15.245 6.21769 -20.0044 2.92968 0.109633 0.0204655 -0.734155 -0.671056
15.2475 6.23321 -20.0028 2.9129 0.109455 0.0208184 -0.734412 -0.670793
15.25 6.24873 -20.0013 2.89626 0.109277 0.0211709 -0.734669 -0.670529
15.2525 6.26424 -19.9997 2.87974 0.109098 0.0215232 -0.734926 -0.670266
15.255 6.27976 -19.9981 2.86335 0.108917 0.0218752 -0.735183 -0.670003
15.2575 6.29527 -19.9965 2.8471 0.108736 0.022227 -0.735439 -0.669739
15.26 6.31079 -19.9949 2.83098 0.108554 0.0225784 -0.735695 -0.669476
15.2625 6.3263 -19.9932 2.815 0.108371 0.0229296 -0.735951 -0.669212
15.265 6.34181 -19.9916 2.79916 0.108187 0.0232805 -0.736207 -0.668949
15.2675 6.35732 -19.9899 2.78345 0.108002 0.023631 -0.736462 -0.668686
15.27 6.37283 -19.9882 2.76788 0.107816 0.0239813 -0.736718 -0.668422
15.2725 6.38834 -19.9865 2.75245 0.107629 0.0243313 -0.736973 -0.668158
15.275 6.40385 -19.9848 2.73716 0.107442 0.0246811 -0.737228 -0.667895
15.2775 6.41936 -19.9831 2.72201 0.107253 0.0250305 -0.737482 -0.667631
15.28 6.43486 -19.9813 2.707 0.107064 0.0253796 -0.737737 -0.667368
15.2825 6.45036 -19.9796 2.69214 0.106873 0.0257284 -0.737991 -0.667104
15.285 6.46587 -19.9778 2.67742 0.106682 0.0260768 -0.738245 -0.66684
15.2875 6.48137 -19.976 2.66284 0.106489 0.026425 -0.738498 -0.666577
15.29 6.49687 -19.9742 2.64841 0.106296 0.0267729 -0.738752 -0.666313
15.2925 6.51237 -19.9724 2.63413 0.106102 0.0271204 -0.739005 -0.666049
15.295 6.52787 -19.9706 2.62 0.105907 0.0274676 -0.739258 -0.665785
15.2975 6.54336 -19.9687 2.60601 0.105711 0.0278145 -0.739511 -0.665522
15.3 6.55886 -19.9668 2.59217 0.105514 0.0281611 -0.739763 -0.665258
15.3025 6.57435 -19.9649 2.57849 0.105316 0.0285073 -0.740016 -0.664994
15.305 6.58984 -19.963 2.56495 0.105117 0.0288532 -0.740268 -0.66473
15.3075 6.60534 -19.9611 2.55157 0.104917 0.0291987 -0.74052 -0.664466
15.31 6.62083 -19.9592 2.53833 0.104717 0.029544 -0.740771 -0.664202
15.3125 6.63631 -19.9573 2.52526 0.104515 0.0298888 -0.741023 -0.663938
15.315 6.6518 -19.9553 2.51233 0.104313 0.0302334 -0.741274 -0.663674
15.3175 6.66729 -19.9533 2.49956 0.104109 0.0305776 -0.741525 -0.66341
15.32 6.68277 -19.9513 2.48695 0.103905 0.0309214 -0.741776 -0.663146
15.3225 6.69826 -19.9493 2.47449 0.1037 0.0312649 -0.742026 -0.662882
15.325 6.71374 -19.9473 2.46219 0.103494 0.031608 -0.742277 -0.662618
15.3275 6.72922 -19.9453 2.45005 0.103287 0.0319508 -0.742527 -0.662353
15.33 6.7447 -19.9432 2.43807 0.103079 0.0322932 -0.742777 -0.662089
15.3325 6.76018 -19.9411 2.42625 0.10287 0.0326352 -0.743026 -0.661825
15.335 6.77566 -19.9391 2.41459 0.102661 0.0329769 -0.743276 -0.661561
15.3375 6.79113 -19.937 2.40309 0.10245 0.0333182 -0.743525 -0.661296
15.34 6.8066 -19.9348 2.39175 0.102239 0.0336591 -0.743774 -0.661032
15.3425 6.82208 -19.9327 2.38057 0.102026 0.0339997 -0.744023 -0.660767
15.345 6.83755 -19.9306 2.36956 0.101813 0.0343399 -0.744271 -0.660503
15.3475 6.85302 -19.9284 2.35871 0.101599 0.0346797 -0.74452 -0.660238
15.35 6.86849 -19.9262 2.34803 0.101384 0.0350191 -0.744768 -0.659974
15.3525 6.88395 -19.924 2.33751 0.101168 0.0353581 -0.745016 -0.659709
15.355 6.89942 -19.9218 2.32715 0.100951 0.0356967 -0.745263 -0.659445
15.3575 6.91488 -19.9196 2.31697 0.100734 0.0360349 -0.745511 -0.65918
15.36 6.93034 -19.9174 2.30695 0.100515 0.0363728 -0.745758 -0.658915
15.3625 6.94581 -19.9151 2.29709 0.100296 0.0367102 -0.746005 -0.658651
15.365 6.96127 -19.9128 2.28741 0.100075 0.0370473 -0.746252 -0.658386
15.3675 6.97672 -19.9106 2.2779 0.0998543 0.0373839 -0.746499 -0.658121
15.37 6.99218 -19.9083 2.26855 0.0996322 0.0377201 -0.746745 -0.657856
15.3725 7.00763 -19.906 2.25938 0.0994093 0.0380559 -0.746991 -0.657591
15.375 7.02309 -19.9036 2.25037 0.0991855 0.0383914 -0.747237 -0.657326
15.3775 7.03854 -19.9013 2.24154 0.0989609 0.0387263 -0.747483 -0.657061
15.38 7.05399 -19.8989 2.23288 0.0987353 0.0390609 -0.747728 -0.656796
15.3825 7.06944 -19.8965 2.22439 0.0985089 0.0393951 -0.747974 -0.656531
15.385 7.08489 -19.8942 2.21607 0.0982817 0.0397288 -0.748219 -0.656266
15.3875 7.10033 -19.8917 2.20793 0.0980536 0.0400621 -0.748464 -0.656
15.39 7.11577 -19.8893 2.19996 0.0978246 0.040395 -0.748708 -0.655735
15.3925 7.13122 -19.8869 2.19217 0.0975947 0.0407274 -0.748953 -0.65547
15.395 7.14666 -19.8844 2.18455 0.097364 0.0410594 -0.749197 -0.655205
15.3975 7.1621 -19.882 2.1771 0.0971325 0.041391 -0.749441 -0.654939
15.4 7.17753 -19.8795 2.16983 0.0969001 0.0417221 -0.749685 -0.654674
15.4025 7.19297 -19.877 2.16274 0.0966668 0.0420528 -0.749929 -0.654408
15.405 7.2084 -19.8745 2.15583 0.0964327 0.042383 -0.750172 -0.654143
15.4075 7.22384 -19.8719 2.14909 0.0961977 0.0427128 -0.750415 -0.653877
15.41 7.23927 -19.8694 2.14253 0.0959619 0.0430421 -0.750658 -0.653611
15.4125 7.2547 -19.8668 2.13614 0.0957252 0.043371 -0.750901 -0.653346
15.415 7.27012 -19.8643 2.12994 0.0954877 0.0436995 -0.751144 -0.65308
15.4175 7.28555 -19.8617 2.12391 0.0952494 0.0440274 -0.751386 -0.652814
15.42 7.30097 -19.8591 2.11806 0.0950102 0.0443549 -0.751628 -0.652548
15.4225 7.31639 -19.8565 2.1124 0.0947702 0.044682 -0.75187 -0.652282
15.425 7.33181 -19.8538 2.10691 0.0945293 0.0450085 -0.752112 -0.652016
15.4275 7.34723 -19.8512 2.1016 0.0942876 0.0453346 -0.752353 -0.65175
15.43 7.36265 -19.8485 2.09647 0.0940451 0.0456603 -0.752594 -0.651484
15.4325 7.37807 -19.8458 2.09153 0.0938017 0.0459854 -0.752836 -0.651218
15.435 7.39348 -19.8431 2.08676 0.0935575 0.0463101 -0.753076 -0.650952
15.4375 7.40889 -19.8404 2.08218 0.0933125 0.0466343 -0.753317 -0.650685
15.44 7.4243 -19.8377 2.07778 0.0930666 0.046958 -0.753558 -0.650419
15.4425 7.43971 -19.8349 2.07356 0.0928199 0.0472812 -0.753798 -0.650153
15.445 7.45511 -19.8322 2.06952 0.0925724 0.047604 -0.754038 -0.649886
15.4475 7.47052 -19.8294 2.06566 0.0923241 0.0479262 -0.754278 -0.64962
15.45 7.48592 -19.8266 2.06199 0.092075 0.048248 -0.754517 -0.649353
15.4525 7.50132 -19.8238 2.0585 0.091825 0.0485692 -0.754757 -0.649086
15.455 7.51672 -19.821 2.05519 0.0915742 0.04889 -0.754996 -0.64882
15.4575 7.53212 -19.8182 2.05207 0.0913226 0.0492102 -0.755235 -0.648553
15.46 7.54751 -19.8153 2.04913 0.0910702 0.04953 -0.755474 -0.648286
15.4625 7.56291 -19.8124 2.04637 0.090817 0.0498492 -0.755713 -0.648019
15.465 7.5783 -19.8096 2.0438 0.090563 0.0501679 -0.755951 -0.647752
15.4675 7.59369 -19.8067 2.04141 0.0903082 0.0504861 -0.756189 -0.647485
15.47 7.60907 -19.8038 2.0392 0.0900526 0.0508039 -0.756427 -0.647218
15.4725 7.62446 -19.8008 2.03718 0.0897961 0.051121 -0.756665 -0.646951
15.475 7.63984 -19.7979 2.03535 0.0895389 0.0514377 -0.756903 -0.646684
15.4775 7.65522 -19.7949 2.0337 0.0892809 0.0517538 -0.75714 -0.646416
15.48 7.6706 -19.792 2.03223 0.089022 0.0520694 -0.757377 -0.646149
15.4825 7.68598 -19.789 2.03095 0.0887624 0.0523845 -0.757614 -0.645881
15.485 7.70136 -19.786 2.02985 0.088502 0.0526991 -0.757851 -0.645614
15.4875 7.71673 -19.783 2.02894 0.0882408 0.0530131 -0.758088 -0.645346
15.49 7.7321 -19.7799 2.02821 0.0879788 0.0533266 -0.758324 -0.645079
15.4925 7.74747 -19.7769 2.02767 0.087716 0.0536395 -0.758561 -0.644811
15.495 7.76284 -19.7738 2.02731 0.0874525 0.053952 -0.758797 -0.644543
15.4975 7.77821 -19.7707 2.02714 0.0871881 0.0542638 -0.759032 -0.644275
15.5 7.79357 -19.7676 2.02715 0.086923 0.0545751 -0.759268 -0.644007
15.5025 7.80893 -19.7645 2.02735 0.0866571 0.0548859 -0.759504 -0.643739
15.505 7.82429 -19.7614 2.02774 0.0863904 0.0551961 -0.759739 -0.643471
15.5075 7.83965 -19.7583 2.0283 0.0861229 0.0555058 -0.759974 -0.643203
15.51 7.855 -19.7551 2.02906 0.0858547 0.0558149 -0.760209 -0.642935
15.5125 7.87036 -19.7519 2.02999 0.0855857 0.0561234 -0.760443 -0.642666
15.515 7.88571 -19.7488 2.03112 0.0853159 0.0564314 -0.760678 -0.642398
15.5175 7.90106 -19.7456 2.03243 0.0850454 0.0567388 -0.760912 -0.642129
15.52 7.9164 -19.7423 2.03392 0.0847741 0.0570457 -0.761146 -0.641861
15.5225 7.93175 -19.7391 2.0356 0.084502 0.057352 -0.76138 -0.641592
15.525 7.94709 -19.7359 2.03746 0.0842292 0.0576577 -0.761614 -0.641323
15.5275 7.96243 -19.7326 2.0395 0.0839556 0.0579628 -0.761847 -0.641055
15.53 7.97777 -19.7293 2.04173 0.0836813 0.0582674 -0.762081 -0.640786
15.5325 7.99311 -19.726 2.04415 0.0834062 0.0585714 -0.762314 -0.640517
15.535 8.00844 -19.7227 2.04675 0.0831304 0.0588748 -0.762547 -0.640248
15.5375 8.02377 -19.7194 2.04953 0.0828538 0.0591776 -0.762779 -0.639979
15.54 8.0391 -19.7161 2.0525 0.0825764 0.0594798 -0.763012 -0.639709
15.5425 8.05443 -19.7127 2.05565 0.0822983 0.0597815 -0.763244 -0.63944
15.545 8.06976 -19.7093 2.05898 0.0820195 0.0600825 -0.763476 -0.639171
15.5475 8.08508 -19.706 2.06249 0.0817399 0.060383 -0.763708 -0.638901
15.55 8.1004 -19.7026 2.06619 0.0814596 0.0606829 -0.76394 -0.638632
15.5525 8.11572 -19.6991 2.07008 0.0811786 0.0609821 -0.764172 -0.638362
15.555 8.13104 -19.6957 2.07414 0.0808968 0.0612808 -0.764403 -0.638092
15.5575 8.14635 -19.6923 2.07839 0.0806143 0.0615789 -0.764635 -0.637823
15.56 8.16166 -19.6888 2.08281 0.080331 0.0618763 -0.764866 -0.637553
15.5625 8.17697 -19.6853 2.08742 0.080047 0.0621732 -0.765096 -0.637283
15.565 8.19228 -19.6818 2.09222 0.0797623 0.0624694 -0.765327 -0.637013
15.5675 8.20758 -19.6783 2.09719 0.0794769 0.062765 -0.765558 -0.636742
15.57 8.22289 -19.6748 2.10234 0.0791908 0.06306 -0.765788 -0.636472
15.5725 8.23819 -19.6713 2.10768 0.0789039 0.0633544 -0.766018 -0.636202
15.575 8.25349 -19.6677 2.11319 0.0786163 0.0636482 -0.766248 -0.635931
15.5775 8.26878 -19.6642 2.11888 0.078328 0.0639414 -0.766478 -0.635661
15.58 8.28408 -19.6606 2.12476 0.078039 0.0642339 -0.766707 -0.63539
15.5825 8.29937 -19.657 2.13081 0.0777493 0.0645258 -0.766937 -0.635119
15.585 8.31466 -19.6534 2.13704 0.0774588 0.0648171 -0.767166 -0.634849
15.5875 8.32994 -19.6498 2.14345 0.0771677 0.0651077 -0.767395 -0.634578
15.59 8.34523 -19.6461 2.15003 0.0768758 0.0653977 -0.767624 -0.634307
15.5925 8.36051 -19.6425 2.1568 0.0765833 0.0656871 -0.767852 -0.634036
15.595 8.37579 -19.6388 2.16374 0.0762901 0.0659758 -0.768081 -0.633764
15.5975 8.39106 -19.6351 2.17086 0.0759961 0.0662639 -0.768309 -0.633493
15.6 8.40634 -19.6314 2.17815 0.0757015 0.0665513 -0.768537 -0.633222
15.6025 8.42161 -19.6277 2.18562 0.0754061 0.0668381 -0.768765 -0.63295
15.605 8.43688 -19.6239 2.19327 0.0751101 0.0671243 -0.768993 -0.632679
15.6075 8.45215 -19.6202 2.20109 0.0748134 0.0674098 -0.769221 -0.632407
15.61 8.46741 -19.6164 2.20908 0.074516 0.0676946 -0.769448 -0.632135
15.6125 8.48268 -19.6127 2.21725 0.0742179 0.0679788 -0.769675 -0.631863
15.615 8.49794 -19.6089 2.22559 0.0739192 0.0682623 -0.769902 -0.631591
15.6175 8.51319 -19.605 2.23411 0.0736197 0.0685452 -0.770129 -0.631319
15.62 8.52845 -19.6012 2.2428 0.0733196 0.0688274 -0.770356 -0.631047
15.6225 8.5437 -19.5974 2.25166 0.0730188 0.0691089 -0.770583 -0.630775
15.625 8.55895 -19.5935 2.26069 0.0727174 0.0693898 -0.770809 -0.630502
15.6275 8.5742 -19.5897 2.26989 0.0724152 0.06967 -0.771035 -0.63023
15.63 8.58944 -19.5858 2.27926 0.0721124 0.0699496 -0.771261 -0.629957
15.6325 8.60468 -19.5819 2.2888 0.0718089 0.0702285 -0.771487 -0.629684
15.635 8.61992 -19.578 2.29851 0.0715048 0.0705066 -0.771713 -0.629411
15.6375 8.63516 -19.574 2.30839 0.0712 0.0707842 -0.771938 -0.629138
15.64 8.6504 -19.5701 2.31843 0.0708946 0.071061 -0.772164 -0.628865
15.6425 8.66563 -19.5661 2.32865 0.0705885 0.0713371 -0.772389 -0.628592
15.645 8.68086 -19.5622 2.33903 0.0702817 0.0716126 -0.772614 -0.628319
15.6475 8.69608 -19.5582 2.34957 0.0699743 0.0718874 -0.772839 -0.628045
15.65 8.71131 -19.5542 2.36028 0.0696663 0.0721615 -0.773063 -0.627772
15.6525 8.72653 -19.5501 2.37116 0.0693576 0.0724349 -0.773288 -0.627498
15.655 8.74175 -19.5461 2.3822 0.0690482 0.0727076 -0.773512 -0.627225
15.6575 8.75696 -19.5421 2.3934 0.0687382 0.0729796 -0.773736 -0.626951
15.66 8.77218 -19.538 2.40476 0.0684276 0.0732509 -0.77396 -0.626677
15.6625 8.78739 -19.5339 2.41629 0.0681163 0.0735216 -0.774184 -0.626403
15.665 8.8026 -19.5298 2.42798 0.0678044 0.0737915 -0.774408 -0.626129
15.6675 8.8178 -19.5257 2.43983 0.0674919 0.0740607 -0.774631 -0.625854
15.67 8.83301 -19.5216 2.45183 0.0671787 0.0743292 -0.774854 -0.62558
15.6725 8.84821 -19.5174 2.464 0.066865 0.074597 -0.775078 -0.625305
15.675 8.8634 -19.5133 2.47632 0.0665506 0.0748641 -0.775301 -0.625031
15.6775 8.8786 -19.5091 2.48881 0.0662355 0.0751305 -0.775523 -0.624756
15.68 8.89379 -19.5049 2.50145 0.0659199 0.0753961 -0.775746 -0.624481
15.6825 8.90898 -19.5007 2.51424 0.0656036 0.0756611 -0.775969 -0.624206
15.685 8.92417 -19.4965 2.52719 0.0652867 0.0759253 -0.776191 -0.623931
15.6875 8.93935 -19.4923 2.54029 0.0649692 0.0761888 -0.776413 -0.623656
15.69 8.95453 -19.488 2.55355 0.0646511 0.0764516 -0.776635 -0.62338
15.6925 8.96971 -19.4838 2.56696 0.0643324 0.0767137 -0.776857 -0.623105
15.695 8.98489 -19.4795 2.58052 0.0640131 0.076975 -0.777079 -0.622829
15.6975 9.00006 -19.4752 2.59424 0.0636932 0.0772356 -0.7773 -0.622554
15.7 9.01523 -19.4709 2.6081 0.0633727 0.0774955 -0.777522 -0.622278
15.7025 9.0304 -19.4666 2.62211 0.0630516 0.0777546 -0.777743 -0.622002
15.705 9.04556 -19.4622 2.63627 0.0627299 0.078013 -0.777964 -0.621726
15.7075 9.06072 -19.4579 2.65058 0.0624076 0.0782707 -0.778185 -0.621449
15.71 9.07588 -19.4535 2.66504 0.0620847 0.0785276 -0.778406 -0.621173
15.7125 9.09104 -19.4491 2.67964 0.0617612 0.0787838 -0.778626 -0.620897
15.715 9.10619 -19.4447 2.69439 0.0614372 0.0790392 -0.778847 -0.62062
15.7175 9.12134 -19.4403 2.70928 0.0611125 0.0792939 -0.779067 -0.620343
15.72 9.13649 -19.4359 2.72431 0.0607873 0.0795479 -0.779287 -0.620066
15.7225 9.15163 -19.4314 2.73948 0.0604615 0.0798011 -0.779507 -0.619789
15.725 9.16678 -19.427 2.7548 0.0601351 0.0800535 -0.779727 -0.619512
15.7275 9.18192 -19.4225 2.77026 0.0598082 0.0803052 -0.779946 -0.619235
15.73 9.19705 -19.418 2.78585 0.0594807 0.0805562 -0.780166 -0.618958
15.7325 9.21218 -19.4135 2.80159 0.0591526 0.0808064 -0.780385 -0.61868
15.735 9.22731 -19.409 2.81746 0.058824 0.0810558 -0.780604 -0.618402
15.7375 9.24244 -19.4045 2.83347 0.0584948 0.0813045 -0.780823 -0.618125
15.74 9.25757 -19.3999 2.84961 0.058165 0.0815524 -0.781042 -0.617847
15.7425 9.27269 -19.3953 2.86589 0.0578347 0.0817995 -0.781261 -0.617569
15.745 9.28781 -19.3908 2.8823 0.0575038 0.0820459 -0.78148 -0.617291
15.7475 9.30292 -19.3862 2.89884 0.0571724 0.0822915 -0.781698 -0.617012
15.75 9.31803 -19.3816 2.91552 0.0568405 0.0825363 -0.781916 -0.616734
15.7525 9.33314 -19.3769 2.93232 0.056508 0.0827804 -0.782135 -0.616455
15.755 9.34825 -19.3723 2.94926 0.0561749 0.0830237 -0.782353 -0.616176
15.7575 9.36335 -19.3677 2.96632 0.0558413 0.0832662 -0.78257 -0.615898
15.76 9.37845 -19.363 2.98351 0.0555072 0.0835079 -0.782788 -0.615619
15.7625 9.39355 -19.3583 3.00083 0.0551725 0.0837489 -0.783006 -0.615339
15.765 9.40864 -19.3536 3.01827 0.0548373 0.083989 -0.783223 -0.61506
15.7675 9.42374 -19.3489 3.03583 0.0545016 0.0842284 -0.78344 -0.614781
15.77 9.43882 -19.3442 3.05352 0.0541653 0.084467 -0.783657 -0.614501
15.7725 9.45391 -19.3394 3.07133 0.0538286 0.0847048 -0.783874 -0.614221
15.775 9.46899 -19.3347 3.08926 0.0534913 0.0849419 -0.784091 -0.613942
15.7775 9.48407 -19.3299 3.10731 0.0531534 0.0851781 -0.784308 -0.613662
15.78 9.49915 -19.3251 3.12548 0.0528151 0.0854135 -0.784525 -0.613382
15.7825 9.51422 -19.3203 3.14377 0.0524763 0.0856482 -0.784741 -0.613101
15.785 9.52929 -19.3155 3.16217 0.0521369 0.085882 -0.784957 -0.612821
15.7875 9.54435 -19.3106 3.18069 0.051797 0.0861151 -0.785173 -0.61254
15.79 9.55942 -19.3058 3.19932 0.0514567 0.0863473 -0.785389 -0.61226
15.7925 9.57448 -19.3009 3.21807 0.0511158 0.0865788 -0.785605 -0.611979
15.795 9.58954 -19.296 3.23692 0.0507744 0.0868094 -0.785821 -0.611698
15.7975 9.60459 -19.2912 3.25589 0.0504325 0.0870393 -0.786036 -0.611416
15.8 9.61964 -19.2862 3.27497 0.0500902 0.0872683 -0.786252 -0.611135
15.8025 9.63469 -19.2813 3.29415 0.0497473 0.0874965 -0.786467 -0.610854
15.805 9.64973 -19.2764 3.31344 0.049404 0.0877239 -0.786682 -0.610572
15.8075 9.66477 -19.2714 3.33284 0.0490601 0.0879505 -0.786897 -0.61029
15.81 9.67981 -19.2665 3.35234 0.0487158 0.0881763 -0.787112 -0.610008
15.8125 9.69485 -19.2615 3.37195 0.048371 0.0884013 -0.787327 -0.609726
15.815 9.70988 -19.2565 3.39165 0.0480258 0.0886254 -0.787541 -0.609444
15.8175 9.72491 -19.2515 3.41146 0.04768 0.0888488 -0.787756 -0.609162
15.82 9.73993 -19.2464 3.43137 0.0473338 0.0890713 -0.78797 -0.608879
15.8225 9.75496 -19.2414 3.45138 0.0469871 0.089293 -0.788184 -0.608597
15.825 9.76997 -19.2363 3.47148 0.0466399 0.0895138 -0.788398 -0.608314
15.8275 9.78499 -19.2313 3.49168 0.0462923 0.0897339 -0.788612 -0.608031
15.83 9.8 -19.2262 3.51198 0.0459442 0.0899531 -0.788826 -0.607748
15.8325 9.81501 -19.2211 3.53237 0.0455957 0.0901714 -0.78904 -0.607464
15.835 9.83002 -19.216 3.55285 0.0452467 0.090389 -0.789253 -0.607181
15.8375 9.84502 -19.2108 3.57342 0.0448972 0.0906057 -0.789467 -0.606897
15.84 9.86002 -19.2057 3.59408 0.0445473 0.0908216 -0.78968 -0.606614
15.8425 9.87501 -19.2005 3.61483 0.044197 0.0910366 -0.789893 -0.60633
15.845 9.89001 -19.1953 3.63567 0.0438462 0.0912508 -0.790106 -0.606046
15.8475 9.905 -19.1902 3.65659 0.0434949 0.0914642 -0.790319 -0.605761
15.85 9.91998 -19.1849 3.6776 0.0431433 0.0916767 -0.790532 -0.605477
15.8525 9.93496 -19.1797 3.69869 0.0427912 0.0918884 -0.790744 -0.605192
15.855 9.94994 -19.1745 3.71987 0.0424386 0.0920993 -0.790957 -0.604908
15.8575 9.96492 -19.1692 3.74112 0.0420856 0.0923093 -0.791169 -0.604623
15.86 9.97989 -19.164 3.76246 0.0417322 0.0925184 -0.791381 -0.604338
15.8625 9.99486 -19.1587 3.78387 0.0413784 0.0927267 -0.791593 -0.604053
15.865 10.0098 -19.1534 3.80536 0.0410242 0.0929341 -0.791805 -0.603767
15.8675 10.0248 -19.1481 3.82692 0.0406695 0.0931407 -0.792017 -0.603482
15.87 10.0397 -19.1428 3.84856 0.0403144 0.0933465 -0.792229 -0.603196
15.8725 10.0547 -19.1374 3.87027 0.0399589 0.0935514 -0.792441 -0.60291
15.875 10.0697 -19.1321 3.89206 0.039603 0.0937554 -0.792652 -0.602624
15.8775 10.0846 -19.1267 3.91391 0.0392467 0.0939586 -0.792863 -0.602338
15.88 10.0995 -19.1213 3.93583 0.0388899 0.0941609 -0.793075 -0.602052
15.8825 10.1145 -19.1159 3.95782 0.0385328 0.0943623 -0.793286 -0.601765
15.885 10.1294 -19.1105 3.97988 0.0381753 0.0945629 -0.793497 -0.601478
15.8875 10.1444 -19.1051 4.002 0.0378174 0.0947626 -0.793708 -0.601191
15.89 10.1593 -19.0996 4.02418 0.0374591 0.0949615 -0.793918 -0.600904
15.8925 10.1742 -19.0942 4.04643 0.0371004 0.0951595 -0.794129 -0.600617
15.895 10.1891 -19.0887 4.06873 0.0367413 0.0953566 -0.79434 -0.60033
15.8975 10.2041 -19.0832 4.0911 0.0363818 0.0955529 -0.79455 -0.600042
15.9 10.219 -19.0777 4.11352 0.0360219 0.0957482 -0.79476 -0.599755
15.9025 10.2339 -19.0722 4.136 0.0356617 0.0959428 -0.79497 -0.599467
15.905 10.2488 -19.0666 4.15854 0.0353011 0.0961364 -0.79518 -0.599179
15.9075 10.2637 -19.0611 4.18113 0.0349401 0.0963291 -0.79539 -0.59889
15.91 10.2786 -19.0555 4.20377 0.0345787 0.096521 -0.7956 -0.598602
15.9125 10.2935 -19.0499 4.22646 0.034217 0.096712 -0.79581 -0.598313
15.915 10.3084 -19.0443 4.2492 0.0338549 0.0969022 -0.796019 -0.598025
15.9175 10.3233 -19.0387 4.27199 0.0334925 0.0970914 -0.796229 -0.597736
15.92 10.3382 -19.0331 4.29483 0.0331297 0.0972797 -0.796438 -0.597446
15.9225 10.3531 -19.0275 4.31771 0.0327665 0.0974672 -0.796647 -0.597157
15.925 10.368 -19.0218 4.34064 0.032403 0.0976538 -0.796856 -0.596868
15.9275 10.3828 -19.0162 4.3636 0.0320391 0.0978395 -0.797065 -0.596578
15.93 10.3977 -19.0105 4.38661 0.0316749 0.0980243 -0.797274 -0.596288
15.9325 10.4126 -19.0048 4.40966 0.0313103 0.0982082 -0.797483 -0.595998
15.935 10.4274 -18.9991 4.43275 0.0309454 0.0983913 -0.797692 -0.595708
15.9375 10.4423 -18.9933 4.45587 0.0305802 0.0985734 -0.7979 -0.595418
15.94 10.4572 -18.9876 4.47903 0.0302146 0.0987547 -0.798109 -0.595127
15.9425 10.472 -18.9818 4.50223 0.0298487 0.098935 -0.798317 -0.594836
15.945 10.4869 -18.9761 4.52545 0.0294825 0.0991145 -0.798525 -0.594546
15.9475 10.5017 -18.9703 4.54871 0.0291159 0.099293 -0.798733 -0.594254
15.95 10.5166 -18.9645 4.572 0.028749 0.0994707 -0.798941 -0.593963
15.9525 10.5314 -18.9587 4.59531 0.0283818 0.0996474 -0.799149 -0.593672
15.955 10.5462 -18.9528 4.61865 0.0280143 0.0998233 -0.799357 -0.59338
15.9575 10.5611 -18.947 4.64202 0.0276465 0.0999982 -0.799565 -0.593088
15.96 10.5759 -18.9411 4.66541 0.0272783 0.100172 -0.799772 -0.592796
15.9625 10.5907 -18.9353 4.68883 0.0269099 0.100345 -0.79998 -0.592504
15.965 10.6056 -18.9294 4.71226 0.0265411 0.100518 -0.800187 -0.592212
15.9675 10.6204 -18.9235 4.73572 0.0261721 0.100689 -0.800394 -0.591919
15.97 10.6352 -18.9176 4.75919 0.0258027 0.100859 -0.800601 -0.591626
